股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
300905,宝丽迪,27.64,20.02,4.61,333542,829142189.2,23.4,27.05,43.98,2.87,27.64,22.25,22.74,23.03,0.0
300561,汇金科技,9.73,19.98,1.62,330858,307720810.89,19.85,18.35,-484.15,4.79,9.73,8.12,8.12,8.11,0.0
300287,飞利信,2.72,19.82,0.45,1599854,411124567.52,20.26,12.21,-18.33,3.21,2.72,2.26,2.27,2.27,0.0
300125,ST聆达,4.98,14.22,0.62,529803,250302733.81,16.74,19.96,-3.97,1.05,5.14,4.41,4.5,4.36,0.2
300086,康芝药业,4.17,11.2,0.42,641642,278093162.47,11.73,14.73,-9.3,14.47,4.5,4.06,4.28,3.75,-0.24
300386,飞天诚信,10.58,11.13,1.06,855356,923996894.22,16.7,34.46,-137.4,4.86,11.42,9.83,9.91,9.52,0.09
000566,海南海药,3.37,10.13,0.31,500177,168525311.88,0.98,4.29,-10.91,7.77,3.37,3.34,3.37,3.06,0.0
000850,华茂股份,3.48,10.13,0.32,737783,256471439.09,2.22,7.82,80.74,16.98,3.48,3.41,3.48,3.16,0.0
002036,联创电子,7.43,10.07,0.68,1042546,765447241.7,7.85,9.9,-61.08,3.57,7.43,6.9,7.06,6.75,0.0
603123,翠微股份,7.0,10.06,0.64,466051,324175815.0,4.56,7.14,-11.73,5.87,7.0,6.71,6.88,6.36,0.0
600676,交运股份,3.61,10.06,0.33,613546,217949110.0,8.84,5.97,-14.19,3.82,3.61,3.32,3.32,3.28,0.0
600841,动力新科,4.05,10.05,0.37,117134,46490571.0,10.05,1.27,-4.08,1.28,4.05,3.68,3.69,3.68,0.0
601162,天风证券,2.63,10.04,0.24,8448713,2183337041.0,8.37,9.75,-35.17,4.5,2.63,2.43,2.5,2.39,0.0
600148,长春一东,13.59,10.04,1.24,101911,135930050.0,10.53,7.2,1421.45,3.41,13.59,12.29,12.29,12.35,0.0
600650,锦江在线,12.39,10.04,1.13,349226,429756549.0,5.06,8.94,33.28,1.08,12.39,11.82,12.0,11.26,0.0
600635,大众公用,3.4,10.03,0.31,1654530,548056845.0,8.09,6.84,41.09,3.26,3.4,3.15,3.2,3.09,0.0
605218,伟时电子,27.12,10.02,2.47,425879,1116141519.0,13.18,20.01,149.44,2.48,27.12,23.87,27.0,24.65,0.0
600847,万里股份,7.69,10.01,0.7,55913,42279509.0,8.44,3.65,-45.6,1.7,7.69,7.1,7.3,6.99,0.0
000062,深圳华强,41.55,10.01,3.78,1121084,4546654492.82,8.08,10.73,123.07,1.04,41.55,38.5,38.76,37.77,0.0
603883,老百姓,17.92,10.01,1.63,76286,136705265.0,0.0,1.01,13.55,0.18,17.92,17.92,17.92,16.29,0.0
603306,华懋科技,22.66,10.0,2.06,554422,1232089658.0,13.5,17.0,27.92,2.2,22.66,19.88,19.88,20.6,0.0
600838,上海九百,6.27,10.0,0.57,321931,198328342.0,10.35,8.03,52.96,10.75,6.27,5.68,5.7,5.7,0.0
600611,大众交通,11.44,10.0,1.04,172777,197657025.0,0.0,1.11,120.72,0.05,11.44,11.44,11.44,10.4,0.0
002104,恒宝股份,6.38,10.0,0.58,158214,100940474.58,0.0,2.66,35.31,1.67,6.38,6.38,6.38,5.8,0.0
001298,好上好,30.25,10.0,2.75,352007,1004281064.23,12.84,33.46,157.69,1.43,30.25,26.72,28.5,27.5,0.0
000750,国海证券,3.19,10.0,0.29,1426193,454955484.06,0.0,2.46,71.41,4.12,3.19,3.19,3.19,2.9,0.0
000678,襄阳轴承,4.4,10.0,0.4,232514,100602378.6,9.75,5.06,-81.5,0.91,4.4,4.01,4.01,4.0,0.0
000627,天茂集团,2.64,10.0,0.24,206894,54619915.68,0.0,0.45,-17.87,0.16,2.64,2.64,2.64,2.4,0.0
603626,科森科技,13.21,9.99,1.2,961682,1264107545.0,3.58,17.33,-22.81,1.56,13.21,12.78,13.0,12.01,0.0
002823,凯中精密,13.66,9.98,1.24,337056,450926226.27,10.23,15.57,29.01,1.25,13.66,12.39,12.39,12.42,0.0
600826,兰生股份,5.84,9.98,0.53,237874,138278093.0,4.52,3.23,26.13,8.62,5.84,5.6,5.84,5.31,0.0
002640,跨境通,1.77,9.94,0.16,983443,168355961.21,8.07,6.89,-121.12,1.35,1.77,1.64,1.64,1.61,0.0
002520,日发精机,5.43,9.92,0.49,1368443,702995689.48,14.37,21.22,-92.88,4.01,5.43,4.72,4.94,4.94,0.0
600828,茂业商业,2.66,9.92,0.24,351011,91525920.0,10.74,2.03,15.14,4.73,2.66,2.4,2.4,2.42,0.0
002717,岭南股份,1.23,9.82,0.11,2225154,260431687.61,10.71,15.18,-3.99,0.87,1.23,1.11,1.12,1.12,0.0
833030,立方控股,12.13,9.77,1.08,87944,106371595.2,12.67,34.76,-18.73,2.36,12.8,11.4,11.55,11.05,-0.33
837092,汉鑫科技,16.51,9.41,1.42,20638,33164447.55,10.14,6.46,105.49,3.83,16.58,15.05,15.09,15.09,0.06
300736,百邦科技,8.85,9.39,0.76,423663,393220167.84,20.4,32.84,-36.03,7.09,9.71,8.06,8.07,8.09,0.23
301607,C富特,48.0,8.89,3.92,177268,892118442.49,24.73,79.25,45.83,1.04,56.4,45.5,45.51,44.08,-0.02
